graph,family,n_nodes,n_edges,graph_seed,graph_params,seed,init_seed,stress_seed,instance_id,feat_n,feat_m,feat_density,feat_deg_mean,feat_deg_std,feat_deg_max,feat_n_cc,feat_lcc_ratio,feat_avg_clustering,algo,overlap,edge_cv,stress,aspect,score
er_n80_p003_rep0,er,75,101,1509470096,"n=80,p=0.03",3,10903,10903,er_n80_p003_rep0|gseed=1509470096,75,101,0.0363963963963964,2.6933333333333334,1.496425370303808,7.0,1,1.0,0.028444444444444442,KK,0.03562201815419436,0.2075428955876606,0.005541317008783299,0.003463365656246739,0.3884929325885124
er_n80_p003_rep0,er,75,101,1509470096,"n=80,p=0.03",4,10904,10904,er_n80_p003_rep0|gseed=1509470096,75,101,0.0363963963963964,2.6933333333333334,1.496425370303808,7.0,1,1.0,0.028444444444444442,Eades,0.0017149125839608786,0.43336909180020405,0.0061923105144017585,0.012719385981197685,0.4495418098134877
er_n80_p003_rep0,er,75,101,1509470096,"n=80,p=0.03",4,10904,10904,er_n80_p003_rep0|gseed=1509470096,75,101,0.0363963963963964,2.6933333333333334,1.496425370303808,7.0,1,1.0,0.028444444444444442,Adaptive-Eades,0.0015916909673664437,0.47587146184403084,0.005227451608992358,0.05009741079527512,0.5099241124002991
er_n80_p003_rep0,er,75,101,1509470096,"n=80,p=0.03",4,10904,10904,er_n80_p003_rep0|gseed=1509470096,75,101,0.0363963963963964,2.6933333333333334,1.496425370303808,7.0,1,1.0,0.028444444444444442,FR,0.27924569941518357,0.27384575839368436,0.0030948864495338535,0.08611179948748827,1.7137491325032532
er_n80_p003_rep0,er,75,101,1509470096,"n=80,p=0.03",4,10904,10904,er_n80_p003_rep0|gseed=1509470096,75,101,0.0363963963963964,2.6933333333333334,1.496425370303808,7.0,1,1.0,0.028444444444444442,KK,0.04939995065267548,0.20603918755732864,0.0051014271935498475,0.07359366893505954,0.4908560607269458
er_n80_p003_rep0,er,75,101,1509470096,"n=80,p=0.03",5,10905,10905,er_n80_p003_rep0|gseed=1509470096,75,101,0.0363963963963964,2.6933333333333334,1.496425370303808,7.0,1,1.0,0.028444444444444442,Eades,0.0029849701116854976,0.5229636915351572,0.006199028888670519,0.30795598972781885,0.6931063427352282
er_n80_p003_rep0,er,75,101,1509470096,"n=80,p=0.03",5,10905,10905,er_n80_p003_rep0|gseed=1509470096,75,101,0.0363963963963964,2.6933333333333334,1.496425370303808,7.0,1,1.0,0.028444444444444442,Adaptive-Eades,0.0,0.5014406483351707,0.006384237085104131,0.08747763332148796,0.5464563124129355
er_n80_p003_rep0,er,75,101,1509470096,"n=80,p=0.03",5,10905,10905,er_n80_p003_rep0|gseed=1509470096,75,101,0.0363963963963964,2.6933333333333334,1.496425370303808,7.0,1,1.0,0.028444444444444442,FR,0.31939197257410973,0.30011629561076225,0.0037455398766623018,0.09571245938485978,1.9456814961490734
er_n80_p003_rep0,er,75,101,1509470096,"n=80,p=0.03",5,10905,10905,er_n80_p003_rep0|gseed=1509470096,75,101,0.0363963963963964,2.6933333333333334,1.496425370303808,7.0,1,1.0,0.028444444444444442,KK,0.03776973969274876,0.2073884961111297,0.005493091022976795,0.010794613778750451,0.40273311966884406
er_n80_p003_rep0,er,75,101,1509470096,"n=80,p=0.03",6,10906,10906,er_n80_p003_rep0|gseed=1509470096,75,101,0.0363963963963964,2.6933333333333334,1.496425370303808,7.0,1,1.0,0.028444444444444442,Eades,0.0005888161687488125,0.4662853236502624,0.006179013702935348,0.06188173396729865,0.5014060742182428
